CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,Purchase_Installment_Ratio,Credit_Utilization,Payment_Ratio,TOTAL_SPENDING,Risk_Score,VIP,Cluster
C11545,167.505508,1219.0,0.0,4500.0,1989.674433,161.279514,0.5555485926854309,0.03722344613950345,12.336807448662857,1219.0,0.0,0,1
C11546,1075.401912,150.0,0.0,1200.0,224.135558,443.646049,0.0,0.8961682525319313,0.5052125527841103,150.0,0.0,0,2
C11547,392.992722,508.32,0.0,1500.0,168.998137,199.547052,0.9999900000999989,0.26199514625336573,0.8469086705972149,508.32,0.0,0,1
C11548,136.743106,1466.05,0.0,6000.0,1519.011448,191.955443,0.49999500004999947,0.022790517628682474,7.9133539801028725,1466.05,0.0,0,1
C11549,2619.752921,3563.07,0.0,4500.0,1227.952887,688.645056,0.727264892650301,0.5821673144840727,1.7831433747613608,3563.07,0.0,1,2
C11550,432.385707,2171.86,138.67751,1200.0,1980.281176,195.203093,0.4999946000626393,0.36032141949732155,10.144721808033964,2310.53751,0.11556459070362843,0,1
C11551,4.392146,47.96,0.0,3000.0,250.20211,87.580114,0.9999400037197693,0.0014640486617865044,2.8568366722111516,47.96,0.0,0,1
C11552,109.681353,2118.66,0.0,3000.0,2272.075479,153.071572,0.9999890910320648,0.036560450878131825,14.84322203581851,2118.66,0.0,0,1
C11553,632.679411,1363.79,0.0,6000.0,2432.980638,219.177144,0.8888774816335783,0.10544656832425572,11.100521170194591,1363.79,0.0,0,1
C11554,3145.204423,3613.83,0.0,5700.0,1241.075833,1015.020218,0.49999500004999947,0.5517902486810697,1.2227104433627112,3613.83,0.0,1,2
C11555,5925.82931,0.0,468.344852,6500.0,1402.586222,2083.396706,0.0,0.9116660462897446,0.6732209047026259,468.344852,0.07205305404299531,0,2
C11556,5227.616927,0.0,3819.594336,5200.0,4995.602345,5363.753233,0.0,1.0053109455667097,0.9313631926523731,3819.594336,0.7345373708951205,0,2
C11557,3019.914063,0.0,397.601082,3300.0,626.302973,954.804381,0.0,0.9151254708632561,0.6559489869375768,397.601082,0.12048517599852977,0,2
C11558,26.485924,256.44,0.0,1500.0,235.328971,162.324595,0.9999850002324965,0.01765728254895145,1.4497430688342041,256.44,0.0,0,1
C11559,950.717606,0.0,1304.763283,1500.0,1441.710359,263.781591,0.0,0.6338117331079218,5.465545563202492,1304.763283,0.8698421828677187,0,2
C11560,75.012641,480.02,0.0,1950.0,485.738057,86.502541,0.0,0.03846802082836913,5.615303264293328,480.02,0.0,0,1
C11561,3156.418686,3471.99,1037.733925,4000.0,2482.014766,813.370825,0.9999900000999989,0.7891046695272382,3.051516797992886,4509.723925,0.2594334806014163,1,2
C11562,1229.938869,699.96,0.0,2250.0,1333.446631,240.345071,0.4999865003914887,0.5466394949038245,5.548050434200483,699.96,0.0,0,2
C11563,1589.41431,118.79,2176.940929,4000.0,349.53025,487.369259,0.0,0.397353576506616,0.7171774509237677,2295.730929,0.5442352308894118,0,2
C11564,1106.557102,1342.86,3249.314496,6500.0,4421.574277,265.127884,0.24999175023924308,0.17023955389193915,16.677137249843657,4592.174496,0.49989453707708537,0,1
C11565,588.795215,4116.0,0.0,21500.0,8130.112361,224.763498,0.9999800003999921,0.02738582394075078,36.171852065060314,4116.0,0.0,0,0
C11566,4627.588589,1774.46,0.0,5200.0,864.174924,2154.424137,0.0,0.8899208807886138,0.40111643067283165,1774.46,0.0,1,2
C11567,2766.561266,1469.05,1585.242991,3000.0,591.132016,1196.391741,0.0,0.9221870855927097,0.4940956969202641,3054.2929910000003,0.5284143285719523,1,2
C11568,5363.715074,118.41,4344.905863,7000.0,1965.92346,1870.760877,0.0,0.7662450094767929,1.0508683785625885,4463.315863,0.6207008366847131,0,0
C11569,2963.244696,0.0,5713.47546,7000.0,6310.629888,839.474205,0.0,0.4233206702523991,7.517360003725666,5713.47546,0.8162107788339846,0,0
C11570,211.84382,2176.55,0.0,8000.0,1826.642642,166.132353,0.8571286532966026,0.026480477466899403,10.995104198933232,2176.55,0.0,0,1
C11571,903.031624,494.7,1111.69,1000.0,2210.461973,879.12421,0.9999880001391984,0.9030316149696839,2.5143909389733343,1606.39,1.1116899888831002,0,2
C11572,793.713659,1307.0,0.0,3000.0,1533.10785,115.667981,0.0,0.2645712187847626,13.254382969269347,1307.0,0.0,0,1
C11573,8281.348085,4231.12,0.0,10500.0,2856.165405,2046.341231,0.5833271667283326,0.7886998168679049,1.3957424831081728,4231.12,0.0,1,0
C11574,100.904785,1281.44,0.0,12000.0,1271.161266,184.798996,0.16666533334666653,0.008408732076326057,6.878615277833259,1281.44,0.0,0,1
C11575,140.741786,1547.68,0.0,7500.0,1157.317558,151.597832,0.41666283337166626,0.018765571441645906,7.6341295016587365,1547.68,0.0,0,1
C11576,3947.749703,525.65,7714.493122,10000.0,918.584591,1266.340755,0.0,0.39477496990522504,0.7253849961941327,8240.143122,0.7714493114285507,0,0
C11577,1981.929376,145.8,0.0,6000.0,2803.926679,467.477726,0.8999895601211026,0.33032156211613073,5.997989771645511,145.8,0.0,0,1
C11578,975.946428,1572.42,1910.395479,1700.0,4024.595117,559.828935,0.9999900000999989,0.5740861307406698,7.188972904929023,3482.815479,1.1237620398602233,0,2
C11579,2807.729258,0.0,109.708511,3000.0,616.424424,985.64549,0.0,0.9359097495469674,0.6254017534701879,109.708511,0.03656950354476832,0,2
C11580,2613.123168,0.0,609.316112,3000.0,592.143167,1404.749726,0.0,0.8710410530965298,0.4215292958061819,609.316112,0.20310536998964873,0,2
C11581,6.576315,74.49,0.0,4000.0,45.19561,42.397448,0.6666413343466262,0.001644078745889803,1.065998107716741,74.49,0.0,0,1
C11582,778.475416,353.52,1183.478018,1500.0,219.322142,278.916478,0.8749859377179654,0.5189836072067759,0.7863362383940531,1536.998018,0.7889853400734311,0,2
C11583,7170.30572,3109.28,2560.207055,9500.0,2055.673322,1961.161822,0.8333246667533324,0.754769022363401,1.0481915813666518,5669.487055,0.26949547919000477,1,0
C11585,1579.158781,4175.25,0.0,8000.0,1980.952607,406.75838,0.9166578334216657,0.19739484737825647,4.8700964889746965,4175.25,0.0,0,1
C11586,131.459201,705.84,0.0,13500.0,669.589,208.164096,0.9999890910320648,0.009737718585379468,3.216640048404887,705.84,0.0,0,1
C11587,1764.520491,100.0,440.715034,3000.0,3815.758864,466.396201,0.0,0.5881734950394216,8.18136763122203,540.7150340000001,0.14690501084364996,0,2
C11588,1787.535327,0.0,5566.777503,7500.0,4592.708912,461.680587,0.0,0.23833804328221594,9.947805781406924,5566.777503,0.7422369994103507,0,0
C11589,2769.640442,738.06,1273.269924,4500.0,740.45306,701.288299,0.0,0.6154756524100541,1.0558468614083227,2011.329924,0.2829488713712247,0,2
C11590,0.0,88.62,0.0,3500.0,58.761299,0.0,0.8571286532966026,0.0,5876129.899999999,88.62,0.0,0,1
C11591,774.709467,462.0,864.137815,6000.0,703.328852,229.278664,0.9999900000999989,0.12911824428480292,3.0675720498976715,1326.137815,0.1440229689266284,0,1
C11592,4533.066139,0.0,256.722556,8000.0,1588.74192,1347.262562,0.0,0.5666332666667084,1.179237034427169,256.722556,0.0320903194598871,0,2
C11593,3044.194951,934.21,75.711826,3000.0,1268.702405,2050.327011,0.8888774816335783,1.0147316469508945,0.6187805125746328,1009.921826,0.02523727524920908,0,2
C11594,1101.085631,0.0,164.836712,1200.0,270.956427,345.479341,0.0,0.9175713515202387,0.7842912353971628,164.836712,0.1373639255219673,0,2
C11595,18.218714,89.0,0.0,4000.0,1095.921001,173.068884,0.9998800139183855,0.004554678488613303,6.332281761735878,89.0,0.0,0,1
C11596,7.472301,80.0,0.0,3000.0,168.885534,58.643303,0.49996700204587313,0.002490766991697443,2.8798770969846124,80.0,0.0,0,1
C11597,1258.079397,1242.46,1145.724422,4500.0,3169.465442,299.254363,0.9999900000999989,0.27957319871205955,10.591208443259742,2388.1844220000003,0.2546054265453213,0,1
C11598,497.787017,114.54,1573.646488,1000.0,2060.33172,220.633128,0.0,0.4977870120221299,9.33826957580597,1688.186488,1.5736464722635355,0,2
C11599,8767.5693,0.0,4582.065405,9000.0,1824.244866,2259.461833,0.0,0.9741743655842506,0.8073802492623019,4582.065405,0.5091183777676463,0,0
C11600,843.357393,45.0,0.0,2000.0,304.408605,312.893487,0.0,0.42167869439160655,0.9728824917061157,45.0,0.0,0,1
C11601,1080.667451,3895.67,135.404437,6500.0,2571.280305,314.038049,0.9999900000999989,0.16625653066729765,8.187798361726598,4031.074437,0.02083145181410546,0,1
C11602,2945.285382,185.98,0.0,3000.0,1009.97564,1102.79511,0.7999793605118592,0.9817617907274606,0.9158325256281511,185.98,0.0,0,2
C11603,3608.548972,1664.02,3899.963528,5000.0,1043.772722,1488.313908,0.19999600007999843,0.7217097929565804,0.7013122093238396,5563.983528000001,0.7799927040400146,1,2
C11604,1209.733106,1298.56,0.0,1200.0,1558.812198,1543.178369,0.9999900000999989,1.0081109132657424,1.010130921488241,1298.56,0.0,0,2
C11605,21.664126,271.86,0.0,4000.0,263.919053,144.825209,0.9166578334216657,0.005416031486459921,1.8223280090465461,271.86,0.0,0,1
C11606,27.832009,366.6,0.0,5000.0,364.834065,82.215933,0.9999900000999989,0.005566401788867197,4.43750994864828,366.6,0.0,0,1
C11607,1247.384513,405.5,0.0,6500.0,1131.607754,291.293418,0.833317333653327,0.19190530939706876,3.884769257478752,405.5,0.0,0,1
C11608,1052.127315,354.48,0.0,1000.0,571.417096,1618.201652,0.9999900000999989,1.052127304478727,0.35311859418915864,354.48,0.0,0,2
C11609,110.400892,486.72,0.0,1000.0,278.441988,207.232063,0.9166578334216657,0.11040089089599109,1.3436240055370192,486.72,0.0,0,1
C11610,3232.346639,0.0,172.063782,3500.0,664.715954,1567.921939,0.0,0.9235276085042068,0.4239470940654585,172.063782,0.04916108043096834,0,2
C11611,498.355964,2434.7,0.0,4500.0,4242.383449,245.295678,0.9999900000999989,0.11074576953167607,17.294977680162074,2434.7,0.0,0,1
C11612,2774.249582,21802.6,1771.824164,13000.0,22350.29247,562.887574,0.0,0.21340381383584323,39.706493987971854,23574.424164,0.1362941663566968,1,0
C11613,2332.392373,306.36,0.0,7000.0,670.376849,627.343242,0.6666413343466262,0.333198909952573,1.0685965727100863,306.36,0.0,0,1
C11614,3630.771485,0.0,10519.48252,9000.0,5171.793236,929.686078,0.0,0.40341905344064555,5.562945711197951,10519.48252,1.1688313898124096,0,0
C11615,4676.575915,453.64,1984.010422,8000.0,1274.301021,2539.523493,0.9999700008699748,0.5845719886442851,0.50178744929694,2437.650422,0.24800130243999838,0,2
C11616,39.477741,325.66,0.0,1000.0,288.039256,107.908566,0.0,0.0394777406052226,2.6692897513539613,325.66,0.0,0,1
C11617,8.04034,176.85,0.0,6000.0,266.209837,169.928063,0.0,0.001340056664433239,1.566603047396412,176.85,0.0,0,1
C11618,83.004246,726.89,0.0,3000.0,666.292539,179.204296,0.7999911201030069,0.027668081907773055,3.7180609878871995,726.89,0.0,0,1
C11619,197.02206,3824.78,0.0,3000.0,3458.142743,133.505122,0.9999900000999989,0.0656740197810866,25.902695208750476,3824.78,0.0,0,1
C11621,223.818492,1702.42,0.0,7300.0,1913.220366,208.079912,0.9090802976402812,0.03066006735526018,9.194641883804627,1702.42,0.0,0,1
C11622,2270.429964,8257.26,4134.316549,13000.0,12080.20143,595.825281,0.9999900000999989,0.1746484586348858,20.274737599213456,12391.576549000001,0.31802434967844284,1,0
C11623,341.379209,426.92,36.144056,3000.0,595.682302,176.911112,0.0,0.11379306928735643,3.3671274890224256,463.064056,0.012048018626506604,0,1
C11624,103.393689,0.0,1820.800715,3000.0,0.0,0.0,0.0,0.03446456288511812,0.0,1820.800715,0.6069335696435547,0,1
C11625,1050.527038,8880.59,0.0,8500.0,7713.262155,266.749027,0.9999900000999989,0.12359141608989245,28.9158013155264,8880.59,0.0,0,0
C11626,1033.394656,262.44,888.915071,2000.0,569.731828,541.208044,0.9999850002324965,0.5166973254165134,1.0527038978618009,1151.355071,0.44445753327771237,0,2
C11627,0.0,2600.0,0.0,6000.0,2437.260081,49.283603,0.0,0.0,49.45376226779477,2600.0,0.0,0,1
C11628,5805.32079,1724.75,1878.058967,7500.0,1351.901655,1419.470367,0.7999911201030069,0.7740427709679429,0.9523986388903698,3602.808967,0.2504078619327895,1,2
C11629,167.35668,288.0,189.705758,6000.0,292.213876,168.244932,0.0,0.027892779953512036,1.736836023278489,477.705758,0.031617626280637294,0,1
C11630,5942.683036,976.45,1963.562252,9000.0,1659.876332,1411.613705,0.28571012251796973,0.6602981143774466,1.1758714968280115,2940.012252,0.21817358331314046,0,2
C11631,5559.733773,930.0,3639.817554,7500.0,2519.858893,2376.25517,0.7999793605118592,0.7412978354116029,1.0604327827283264,4569.817554,0.48530900655292136,0,0
C11632,2650.518784,503.0,0.0,3000.0,1229.096798,1327.177817,0.833317333653327,0.8835062583883123,0.9260980503104804,503.0,0.0,0,2
C11633,0.126562,0.0,47.222001,1200.0,119.790593,7.127887,0.0,0.00010546833245443058,16.805881594529215,47.222001,0.03935166717206944,0,1
C11634,1.343207,19.08,0.0,7000.0,170.180973,161.234787,0.49996700204587313,0.0001918867140115904,1.0554853925235506,19.08,0.0,0,1
C11635,1229.397644,11414.48,0.0,9000.0,9686.614183,263.250811,0.9999900000999989,0.13659973807044473,36.79614044964365,11414.48,0.0,0,0
C11636,1163.790341,517.0,0.0,1200.0,541.21958,709.92275,0.0,0.9698252760847893,0.7623640352085627,517.0,0.0,0,2
C11637,2000.797758,1037.5,0.0,7500.0,1864.665644,450.605909,0.9999760005951852,0.26677303404430264,4.13812949492126,1037.5,0.0,0,1
C11638,8809.504736,25378.36,0.0,14500.0,25825.32482,2921.628286,0.9999900000999989,0.6075520503396193,8.839360179854994,25378.36,0.0,1,0
C11639,82.803156,756.68,0.0,4000.0,699.109729,177.91561,0.16666533334666653,0.020700788948248026,3.929445480953275,756.68,0.0,0,1
C11640,343.674421,452.07,522.525877,1700.0,51.461732,66.852048,0.0,0.20216142292846223,0.7697853071329531,974.595877,0.3073681611331285,0,1
C11641,171.616134,4996.17,0.0,4500.0,4736.750346,86.731068,0.19999808002227176,0.03813691858191796,54.61422197473436,4996.17,0.0,0,1
C11642,417.841508,311.86,0.0,3000.0,802.93759,223.716043,0.833317333653327,0.13928050220239832,3.589092419755859,311.86,0.0,0,1
C11643,97.917955,824.31,0.0,7500.0,702.365795,163.523497,0.9999890910320648,0.013055727315925698,4.29519772346859,824.31,0.0,0,1
C11644,6.08697,333.24,0.0,1500.0,224.061597,28.414675,0.9999900000999989,0.0040579799729468,7.885415481466714,333.24,0.0,0,1
C11645,1.600479,513.24,0.0,2500.0,363.735397,0.0,0.9999900000999989,0.0006401915974392335,36373539.699999996,513.24,0.0,0,1
C11646,70.457831,1146.59,0.0,4500.0,904.796957,82.491959,0.7499883751801848,0.015657295742983787,10.968303556919583,1146.59,0.0,0,1
C11647,1160.206649,1600.0,0.0,2000.0,876.757279,474.632979,0.33332222259258026,0.5801033215994834,1.8472320705040588,1600.0,0.0,0,2
C11648,4060.966003,823.1,0.0,11500.0,3347.328701,1220.529171,0.6666526669466611,0.3531274782146718,2.7425224673919537,823.1,0.0,0,1
C11649,2714.595164,666.1,296.922557,8500.0,2055.474721,661.183131,0.9999890910320648,0.3193641365654539,3.1087827162247623,963.022557,0.03493206548831521,0,1
C11650,1212.812748,397.44,0.0,2000.0,1738.449943,283.392145,0.9999900000999989,0.6064063709679682,6.134432136979939,397.44,0.0,0,2
C11651,48.822128,537.51,0.0,1000.0,478.875501,177.734472,0.8333246667533324,0.04882212751177872,2.694330867096459,537.51,0.0,0,1
C11652,694.202818,0.0,1087.082047,1200.0,1721.925721,239.868958,0.0,0.5785023435124804,7.178609785822734,1087.082047,0.9059016982841526,0,2
C11653,3478.592472,0.0,3757.973335,4000.0,611.537657,1167.341625,0.0,0.8696481158258796,0.5238720513896516,3757.973335,0.9394933314012667,0,2
C11654,1191.662907,979.92,0.0,4350.0,278.328435,470.064242,0.5555485926854309,0.2739454952323092,0.5921072147388057,979.92,0.0,0,1
C11655,1552.772103,34.74,185.374726,3000.0,3125.652785,405.748783,0.0,0.5175906992746976,7.703418565683818,220.11472600000002,0.061791575127361414,0,2
C11656,705.232653,1902.4,0.0,900.0,1941.959847,618.228223,0.8333246667533324,0.7835918279600909,3.1411697870485322,1902.4,0.0,0,2
C11657,3391.70218,38902.71,0.0,18000.0,35843.62593,716.027656,0.9999900000999989,0.18842789878420674,50.05899580701398,38902.71,0.0,1,0
C11658,1013.728552,3209.62,953.600788,6000.0,4176.325274,327.352843,0.9999900000999989,0.16895475838507543,12.757870401086745,4163.220788,0.15893346440177755,0,1
C11659,22.728166,262.5,0.0,3500.0,301.677275,164.479393,0.8888774816335783,0.00649376169573211,1.8341340587185864,262.5,0.0,0,1
C11660,799.518482,339.96,830.316783,1000.0,361.021723,415.996627,0.9999900000999989,0.7995184740048152,0.8678476960860625,1170.276783,0.8303167746968323,0,2
C11661,5344.347568,270.02,139.701781,6000.0,1467.932074,2425.197792,0.0,0.8907245931821257,0.6052834423606327,409.72178099999996,0.02328363012786062,0,2
C11662,350.378913,3263.48,0.0,7500.0,4547.760665,142.221091,0.0,0.04671718833771042,31.976694267048316,3263.48,0.0,0,1
C11663,2763.049499,1921.85,0.0,3050.0,1614.5512,2228.715586,0.727264892650301,0.9059178655543677,0.7244312387357656,1921.85,0.0,1,2
C11664,4.383989,96.5,0.0,4500.0,217.143643,66.781434,0.833317333653327,0.0009742197756128449,3.2515565701154947,96.5,0.0,0,1
C11666,4954.880195,281.31,3056.622746,5500.0,1442.246195,1642.343531,0.9999760005951852,0.9008873065438413,0.8781635260804426,3337.932746,0.5557495891713644,0,2
C11667,1670.146578,3420.97,0.0,2700.0,1164.552612,1283.600242,0.0,0.6185728043756563,0.9072548951166769,3420.97,0.0,0,2
C11668,1728.275923,628.56,0.0,6000.0,1217.960916,440.321862,0.9999900000999989,0.28804598668659004,2.7660695356055354,628.56,0.0,0,1
C11669,1034.555485,5787.66,0.0,2700.0,5651.220766,263.619684,0.8999895601211026,0.38316869672900483,21.437020429892467,5787.66,0.0,0,1
C11670,502.653982,4748.5,0.0,12000.0,4517.823754,205.244926,0.9999900000999989,0.041887831798426804,22.011864663009273,4748.5,0.0,0,1
C11671,1216.570617,5140.49,0.0,4500.0,5671.221416,366.088817,0.49999500004999947,0.2703490253992244,15.49138077355199,5140.49,0.0,0,1
C11672,7611.152584,3707.79,0.0,12000.0,4610.460803,4441.612219,0.0,0.6342627148047811,1.0380151542490723,3707.79,0.0,1,0
C11673,25.414572,262.92,0.0,13000.0,280.367131,170.017741,0.0,0.001954967075419256,1.649046228120027,262.92,0.0,0,1
C11674,135.037323,270.0,0.0,3300.0,1760.310579,1471.250082,0.666642223094043,0.04092040078508969,1.1964727061508995,270.0,0.0,0,1
C11675,41.762859,0.0,1125.868686,12000.0,0.0,0.0,0.0,0.0034802382470998016,0.0,1125.868686,0.09382239042181467,0,1
C11676,1563.747179,801.46,1029.987801,4000.0,2282.161389,532.846119,0.14285420413033156,0.390936793772658,4.282965127818353,1831.447801,0.25749694960625763,0,1
C11677,1044.273707,1463.84,262.147162,6700.0,2624.741492,373.793958,0.9999890910320648,0.1558617470808034,7.021893654527888,1725.987162,0.03912644203115456,0,1
C11678,8159.168439,2453.07,3278.461198,15000.0,1698.958527,2137.893656,0.9999900000999989,0.5439445622373703,0.7946880399242455,5731.531198000001,0.2185640797209573,1,0
C11679,2403.75955,367.16,0.0,2600.0,687.263236,632.040291,0.0,0.9245229002902966,1.0873724901918873,367.16,0.0,0,2
C11680,2876.009336,152.61,3719.650168,4000.0,248.342971,584.926336,0.0,0.7190023322024941,0.42457135449323735,3872.2601680000002,0.9299125396752186,0,2
C11681,1237.673602,0.0,1962.749428,2000.0,589.980487,514.792875,0.0,0.618836797905816,1.1460540815361115,1962.749428,0.9813747090931265,0,2
C11682,283.30016,461.36,0.0,9000.0,526.087388,177.721392,0.9999850002324965,0.03147779552058023,2.960180271366529,461.36,0.0,0,1
C11683,7339.943073,0.0,9123.485636,9000.0,1314.192386,2062.636412,0.0,0.8155492294271676,0.6371420440281549,9123.485636,1.013720625095866,0,0
C11684,1226.122189,295.34,0.0,1200.0,439.233552,1282.187993,0.0,1.021768482318596,0.3425656385587005,295.34,0.0,0,2
C11685,3515.039029,2924.08,7867.732492,4000.0,10693.27843,1886.056721,0.9999900000999989,0.8787597550531006,5.669648348451508,10791.812492000001,1.966933118082667,1,0
C11686,30.525356,384.95,0.0,14500.0,498.165923,86.348345,0.0,0.0021051969640653815,5.769257827783749,384.95,0.0,0,1
C11687,1283.280303,0.0,5790.59647,3000.0,4073.172497,270.257736,0.0,0.42776009957413297,15.071436646259901,5790.59647,1.9301988168993374,0,2
C11688,49.416158,590.0,0.0,6000.0,836.812414,127.768461,0.8571286532966026,0.008236026319606623,6.549443751267869,590.0,0.0,0,1
C11689,1621.035373,23.21,0.0,2000.0,500.515114,475.627205,0.9999700008699748,0.8105176824474115,1.0523264822009817,23.21,0.0,0,2
C11690,1624.651156,0.0,2684.507978,6000.0,894.813551,905.546225,0.0,0.27077519221537466,0.9881478343289671,2684.507978,0.44741799558763673,0,1
C11691,5269.72399,682.57,0.0,7000.0,1771.172074,1336.751401,0.19999424014284445,0.7528177117816891,1.3249823859733334,682.57,0.0,0,2
C11692,314.507915,3492.21,0.0,8500.0,4089.583027,152.410485,0.28571012251796973,0.03700093113294008,26.832686469524294,3492.21,0.0,0,1
C11693,2150.212841,4096.08,0.0,8500.0,587.669772,503.201988,0.8333246667533324,0.252966216290628,1.1678605695838276,4096.08,0.0,1,1
C11694,891.620777,0.0,159.673475,2000.0,593.110495,269.482212,0.0,0.44581038627094804,2.2009262451457747,159.673475,0.07983673710081632,0,1
C11695,3454.094319,31299.35,0.0,7500.0,22542.58705,1193.03103,0.8333246667533324,0.4605459085859388,18.895222583647108,31299.35,0.0,1,0
C11696,86.905609,1106.4,440.972634,2500.0,1538.001397,186.726083,0.9999900000999989,0.034762243460951026,8.23667100987327,1547.372634,0.1763890528944438,0,1
C11697,1647.932117,0.0,93.690441,1800.0,390.2023,717.310059,0.0,0.9155178376915676,0.5439799563164922,93.690441,0.05205024471083198,0,2
C11698,188.424847,1576.35,0.0,6500.0,1271.233538,176.001997,0.39999496005846336,0.028988437955402405,7.222835464597855,1576.35,0.0,0,1
C11699,1250.885289,892.19,0.0,1800.0,461.638318,296.027848,0.9999760005951852,0.6949362678059097,1.5594421454753764,892.19,0.0,0,2
C11700,5148.625027,0.0,4042.791779,6500.0,1274.60362,1086.861867,0.0,0.7920961567813906,1.1727374443551304,4042.791779,0.6219679650431262,0,2
C11701,3272.586986,1146.57,0.0,12000.0,1132.705302,762.149727,0.49999500004999947,0.27271558193940365,1.486197851958322,1146.57,0.0,1,1
C11702,1698.369764,0.0,2253.381516,4500.0,5512.828223,696.916536,0.0,0.37741550227241,7.91031330026709,2253.381516,0.5007514468872191,0,2
C11703,246.864346,2995.55,0.0,6000.0,2734.138816,181.027921,0.9999900000999989,0.04114405759809324,15.103408633665488,2995.55,0.0,0,1
C11704,2004.914139,3628.29,0.0,11500.0,1718.220924,551.63308,0.9999900000999989,0.17434035976144316,3.1147894409307466,3628.29,0.0,0,1
C11705,10.703306,0.0,575.193978,1000.0,0.0,0.0,0.0,0.010703305892966941,0.0,575.193978,0.5751939722480603,0,1
C11706,1410.753575,588.85,1668.104809,4000.0,409.037304,379.58191,0.4285643266483013,0.35268839286827897,1.077599544256481,2256.954809,0.41702620120743444,0,1
C11707,2388.030134,3832.98,1441.065248,11000.0,5990.39237,600.897569,0.9999900000999989,0.2170936483480967,9.96907389769996,5274.045248,0.13100593151726736,1,0
C11708,96.109401,938.2,148.986635,8000.0,3722.654209,182.443604,0.0,0.012013675109982908,20.40440949059472,1087.186635,0.01862332935172084,0,1
C11709,8953.743398,254.85,0.0,12000.0,2105.588422,3520.422846,0.7499782506307318,0.746145282544879,0.5981066786938278,254.85,0.0,0,2
C11710,3414.977831,2219.55,950.424076,5000.0,732.08134,893.816089,0.8181725951452912,0.6829955648340089,0.8190514142887462,3169.9740760000004,0.1900848148198304,1,2
C11711,1039.88038,93.24,5465.141893,5000.0,5293.609266,290.479763,0.9166578334216657,0.20797607558404788,18.223675994128516,5558.381893,1.0930283764139432,0,0
C11712,92.898327,546.0,0.0,6000.0,787.50992,173.630065,0.833317333653327,0.015483054474194909,4.535561710723214,546.0,0.0,0,1
C11713,2885.068871,0.0,255.676579,3000.0,712.676699,618.776921,0.0,0.9616896204610346,1.1517505958863874,255.676579,0.08522552604924824,0,2
C11714,7919.563494,85.54,9945.280243,10000.0,1594.977158,1712.713459,0.4999775009899564,0.7919563486080436,0.931257438485176,10030.820243,0.994528023305472,0,0
C11715,4707.131609,7066.08,5192.290154,10000.0,5352.856606,6887.163504,0.8571286532966026,0.47071316042928685,0.7772222330889762,12258.370154,0.519229014880771,1,0
C11716,1915.245632,39.0,92.668977,1950.0,542.919146,814.880073,0.0,0.9821772421426808,0.6662564926132818,131.66897699999998,0.047522552063986916,0,2
C11717,392.667425,4015.23,0.0,7500.0,3189.923177,176.9102,0.0,0.052355656596859125,18.031311912410256,4015.23,0.0,0,1
C11718,104.57287,937.56,0.0,6000.0,870.874657,179.369855,0.9999850002324965,0.017428811637618648,4.855189342981331,937.56,0.0,0,1
C11719,2257.542109,0.0,1082.684755,3000.0,464.716284,659.553866,0.0,0.7525140338249532,0.7045918474747922,1082.684755,0.36089491713035027,0,2
C11720,75.070011,898.45,0.0,4000.0,743.358844,146.723712,0.8888790124554172,0.01876750270308124,5.066384861747168,898.45,0.0,0,1
C11721,7533.854422,5253.06,0.0,20500.0,1790.394949,1727.487481,0.8181725951452912,0.3675050935768268,1.0364155794630876,5253.06,0.0,1,0
C11722,628.384411,887.3,279.557918,2000.0,177.708307,181.271709,0.3333186672533099,0.31419220392903896,0.980342151441726,1166.857918,0.1397789583011052,0,1
C11723,165.808096,981.19,0.0,9000.0,672.446893,105.350665,0.3999938400887028,0.018423121757307644,6.3829386285375005,981.19,0.0,0,1
C11724,5329.544052,1651.64,0.0,5500.0,1587.462442,2098.664454,0.9999760005951852,0.9690080076927128,0.7564155534297929,1651.64,0.0,1,2
C11725,1171.429087,1845.42,0.0,3000.0,3073.603769,855.360889,0.0,0.39047636103174543,3.5933414452231114,1845.42,0.0,0,1
C11726,99.912238,730.2,0.0,1000.0,463.326909,101.919615,0.8571344286557133,0.09991223700087763,4.546002882173085,730.2,0.0,0,1
C11728,114.295749,109.8,0.0,1000.0,115.418223,165.03489,0.9999866668444422,0.11429574785704252,0.6993564573311464,109.8,0.0,0,1
C11729,287.099648,2693.64,0.0,9000.0,2258.647459,190.21182,0.9999866668444422,0.03189996085344449,11.874379522030779,2693.64,0.0,0,1
C11730,5867.560972,609.0,3397.577504,7000.0,1498.619792,1736.821544,0.714274449166271,0.8382229948025386,0.8628519081586663,4006.577504,0.4853682141637597,0,2
C11731,7499.30365,350.57,948.293789,7500.0,1326.434054,19060.53475,0.0,0.9999071520001238,0.06959060019573135,1298.863789,0.1264391716980811,0,2
C11732,23.331936,1194.96,0.0,1600.0,1381.551722,28.452913,0.9999900000999989,0.014582459908859625,48.55570452287099,1194.96,0.0,0,1
C11733,262.723622,2365.07,0.0,9000.0,3095.831769,177.879065,0.5555485926854309,0.02919151352312054,17.404136877819944,2365.07,0.0,0,1
C11734,204.584048,0.0,628.366944,1600.0,1933.810453,152.106855,0.0,0.12786502920084356,12.713498848326143,628.366944,0.39272933754544165,0,1
